Date,THREEFF0100.B,THREEFF0200.B,THREEFF0300.B,THREEFF0400.B,THREEFF0500.B,THREEFF0600.B,THREEFF0700.B,THREEFF0800.B,THREEFF0900.B,THREEFF1000.B,THREEFFTP0100.B,THREEFFTP0200.B,THREEFFTP0300.B,THREEFFTP0400.B,THREEFFTP0500.B,THREEFFTP0600.B,THREEFFTP0700.B,THREEFFTP0800.B,THREEFFTP0900.B,THREEFFTP1000.B,THREEFY0100.B,THREEFY0200.B,THREEFY0300.B,THREEFY0400.B,THREEFY0500.B,THREEFY0600.B,THREEFY0700.B,THREEFY0800.B,THREEFY0900.B,THREEFY1000.B,THREEFYTP0100.B,THREEFYTP0200.B,THREEFYTP0300.B,THREEFYTP0400.B,THREEFYTP0500.B,THREEFYTP0600.B,THREEFYTP0700.B,THREEFYTP0800.B,THREEFYTP0900.B,THREEFYTP1000.B
18 04 2011,0.611199975,1.694200039,2.722800016,3.553900003,4.19299984,4.683000088,5.066699982,5.376999855,5.636799812,5.860899925,0.1303,0.2139,0.407799989,0.665300012,0.934199989,1.187000036,1.414600015,1.6171,1.797799945,1.960600019,0.243399993,0.693300009,1.203099966,1.691200018,2.130599976,2.516900063,2.854799986,3.151299953,3.413399935,3.647200108,0.090899996,0.127100006,0.185699999,0.272700012,0.378199995,0.492300004,0.608099997,0.721800029,0.831499994,0.936399996
19 04 2011,0.595700026,1.672600031,2.700900078,3.533400059,4.174200058,4.665599823,5.05039978,5.361499786,5.621799946,5.84649992,0.122199997,0.201700002,0.394199997,0.651600003,0.920899987,1.174200058,1.402199984,1.604900002,1.785899997,1.948799968,0.237299994,0.680599988,1.187299967,1.674100041,2.112900019,2.49909997,2.837199926,3.133899927,3.396300077,3.630300045,0.086499996,0.1197,0.176400006,0.262300014,0.367199987,0.48089999,0.596599996,0.710200012,0.819800019,0.924700022
20 04 2011,0.623099983,1.710500002,2.742399931,3.575700045,4.21600008,4.706600189,5.090499878,5.400599957,5.659999847,5.88380003,0.134499997,0.220400006,0.416200012,0.675400019,0.94569999,1.199599981,1.42809999,1.631299973,1.8125,1.975700021,0.253300011,0.70539999,1.217200041,1.707000017,2.147599936,2.535000086,2.873699903,3.170799971,3.433399916,3.667500019,0.0933,0.130999997,0.190799996,0.278899997,0.38530001,0.500199974,0.616699994,0.731100023,0.841400027,0.946799994
21 04 2011,0.617799997,1.70539999,2.738699913,3.573299885,4.214700222,4.705999851,5.090199947,5.400599957,5.660200119,5.88409996,0.133100003,0.218500003,0.414499998,0.674099982,0.944800019,1.199100018,1.427800059,1.631199956,1.812600017,1.975800037,0.249500006,0.700800002,1.212599993,1.702800035,2.143899918,2.531800032,2.870899916,3.168299913,3.431200027,3.665499926,0.092600003,0.129800007,0.189400002,0.277399987,0.383899987,0.498899996,0.61559999,0.730099976,0.840499997,0.94599998
22 04 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25 04 2011,0.597500026,1.674999952,2.705600023,3.540299892,4.182700157,4.67509985,5.060400009,5.37169981,5.632100105,5.856800079,0.121799998,0.201299995,0.394600004,0.653199971,0.923600018,1.177800059,1.406599998,1.610000014,1.791399956,1.954699993,0.241400003,0.683499992,1.190400004,1.677899957,2.117500067,2.504499912,2.843100071,3.140399933,3.403199911,3.637500048,0.086400002,0.119400002,0.176200002,0.262400001,0.367700011,0.481900007,0.597899973,0.712000012,0.822000027,0.927299976
26 04 2011,0.562699974,1.626600027,2.654200077,3.489700079,4.13380003,4.628099918,5.015100002,5.328000069,5.589700222,5.815400124,0.104999997,0.175899997,0.365399987,0.622600019,0.8926,1.146700025,1.375499964,1.57889998,1.76030004,1.923599958,0.223900005,0.653299987,1.153399944,1.637300014,2.075099945,2.461199999,2.799499989,3.096600056,3.359499931,3.594000101,0.077200003,0.1039,0.1567,0.2403,0.343800008,0.456800014,0.572000027,0.685400009,0.7949,0.899800003
27 04 2011,0.562399983,1.630399942,2.663300037,3.503000021,4.150100231,4.646100044,5.03399992,5.347199917,5.609000206,5.834599972,0.105999999,0.177900001,0.369300008,0.628499985,0.900399983,1.156100035,1.386100054,1.590399981,1.772400022,1.936200023,0.224399999,0.654299974,1.156299949,1.64230001,2.082099915,2.469799995,2.809499979,3.107800007,3.371599913,3.606800079,0.077799998,0.104999997,0.158299997,0.242699996,0.347200006,0.460999995,0.577099979,0.691200018,0.801400006,0.906899989
28 04 2011,0.526300013,1.586500049,2.621099949,3.464600086,4.115300179,4.614299774,5.004399776,5.319200039,5.58220005,5.808700085,0.092,0.157299995,0.346700013,0.606100023,0.878799975,1.13530004,1.365800023,1.570500016,1.752799988,1.916800022,0.202600002,0.622799993,1.120800018,1.605599999,2.045399904,2.433799982,2.774199963,3.073299885,3.337800026,3.573899984,0.070200004,0.092200004,0.1426,0.225299999,0.328799993,0.442200005,0.558000028,0.671999991,0.782199979,0.887600005
29 04 2011,0.504000008,1.555400014,2.588799953,3.433700085,4.086200237,4.586800098,4.978199959,5.294099808,5.557899952,5.785200119,0.080799997,0.140400007,0.327699989,0.586600006,0.859300017,1.116099954,1.347000003,1.551900029,1.734300017,1.898399949,0.192499995,0.603799999,1.097499967,1.580199957,2.019099951,2.407099962,2.747499943,3.046700001,3.311500072,3.547800064,0.064099997,0.082000002,0.129700005,0.210700005,0.313300014,0.425999999,0.541400015,0.655200005,0.765100002,0.870400012
2 05 2011,0.493900001,1.540599942,2.573600054,3.419399977,4.072899818,4.574399948,4.966599941,5.282999992,5.547299862,5.77489996,0.075000003,0.131600007,0.317900002,0.576600015,0.849699974,1.106699944,1.337900043,1.542999983,1.725600004,1.889899969,0.189199999,0.595600009,1.086899996,1.568600059,2.006999969,2.394900084,2.735399961,3.034699917,3.299599886,3.536000013,0.060899999,0.0766,0.123000003,0.203299999,0.305299997,0.417800009,0.533100009,0.646700025,0.756699979,0.861899972
3 05 2011,0.485399991,1.527099967,2.556099892,3.399199963,4.051199913,4.55189991,4.943799973,5.260300159,5.524799824,5.752799988,0.071099997,0.125400007,0.309700012,0.566699982,0.83829999,1.094200015,1.324499965,1.528900027,1.710999966,1.874899983,0.182799995,0.587000012,1.075999975,1.555600047,1.992499948,2.379100084,2.718600035,3.017100096,3.281500101,3.517499924,0.058699999,0.072999999,0.118199997,0.197400004,0.298500001,0.410100013,0.524600029,0.637600005,0.746999979,0.851700008
4 05 2011,0.474900007,1.508900046,2.531300068,3.369899988,4.019100189,4.518300056,4.909599781,5.225999832,5.490799904,5.719299793,0.065700002,0.116700001,0.297899991,0.552200019,0.821399987,1.075399995,1.304200053,1.50759995,1.688899994,1.852200031,0.1752,0.575999975,1.061499953,1.537899971,1.972100019,2.356699944,2.694499969,2.99180007,3.255100012,3.490400076,0.055599999,0.067900002,0.111299999,0.188999996,0.288599998,0.398900002,0.512199998,0.624199986,0.732599974,0.836499989
5 05 2011,0.444099993,1.458699942,2.468800068,3.300199986,3.94569993,4.443399906,4.834499836,5.151500225,5.417300224,5.647099972,0.049199998,0.090899996,0.265399992,0.514500022,0.779699981,1.030799985,1.257300019,1.458999991,1.639099956,1.801499963,0.157399997,0.546500027,1.022799969,1.49240005,1.921300054,2.302000046,2.636899948,2.931999922,3.193799973,3.427900076,0.046399999,0.0526,0.091300003,0.165099993,0.261599988,0.369199991,0.480199993,0.590200007,0.69690001,0.799399972
6 05 2011,0.440800011,1.449100018,2.453700066,3.281199932,3.924299955,4.420700073,4.811100006,5.127999783,5.393899918,5.624000072,0.0458,0.085100003,0.257299989,0.504299998,0.767799973,1.017400026,1.242900014,1.443799973,1.623399973,1.785400033,0.156299993,0.542699993,1.016199946,1.483100057,1.909800053,2.288700104,2.622200012,2.916199923,3.177099943,3.410599947,0.044500001,0.0493,0.086800002,0.159500003,0.254799992,0.361400008,0.471599996,0.580799997,0.686800003,0.788699985
9 05 2011,0.427599996,1.426900029,2.427099943,3.252599955,3.894900084,4.391200066,4.781899929,5.099199772,5.365699768,5.596300125,0.037599999,0.072400004,0.241899997,0.487100005,0.749499977,0.998300016,1.22329998,1.423799992,1.603099942,1.764899969,0.150999993,0.531000018,1.000100017,1.464100003,1.888800025,2.266200066,2.598799944,2.892100096,3.152499914,3.38560009,0.039999999,0.041700002,0.077,0.148100004,0.242200002,0.3477,0.456999987,0.565599978,0.67110002,0.772499979
10 05 2011,0.467200011,1.476999998,2.477200031,3.299599886,3.938600063,4.432099819,4.820600033,5.136199951,5.401299953,5.63079977,0.0539,0.096600004,0.268999994,0.514699996,0.77670002,1.024999976,1.249600053,1.449800014,1.628999949,1.790699959,0.174199998,0.565699995,1.040099978,1.506199956,1.931599975,2.309000015,2.641000032,2.933799982,3.193700075,3.426199913,0.048900001,0.056600001,0.095600002,0.168899998,0.264299989,0.370700002,0.480500013,0.589399993,0.695100009,0.796700001
11 05 2011,0.448900014,1.453400016,2.452399969,3.275399923,3.915299892,4.409699917,4.798999786,5.115300179,5.381000042,5.611000061,0.046399999,0.0854,0.256099999,0.501100004,0.762799978,1.011100054,1.235499978,1.435700059,1.614799976,1.77639997,0.162900001,0.549300015,1.021000028,1.485800028,1.91050005,2.28760004,2.619600058,2.912400007,3.1723001,3.404900074,0.044799998,0.049699999,0.086999997,0.159099996,0.253699988,0.359499991,0.468899995,0.577499986,0.683000028,0.784399986
12 05 2011,0.456800014,1.466500044,2.467900038,3.291800022,3.931999922,4.426199913,4.815299988,5.131299973,5.396699905,5.626399994,0.051399998,0.093099996,0.265300006,0.511300027,0.773500025,1.022099972,1.246700048,1.447100043,1.626299977,1.787999988,0.165700004,0.556200027,1.030400038,1.496899962,1.922700047,2.300499916,2.632999897,2.926100016,3.186300039,3.419100046,0.047499999,0.054299999,0.092900001,0.165900007,0.261299998,0.367700011,0.477499992,0.586399972,0.692200005,0.793799996
13 05 2011,0.445600003,1.446400046,2.443200111,3.264800072,3.903899908,4.397999763,4.787199974,5.103499889,5.369400024,5.599599838,0.0438,0.081200004,0.250699997,0.494899988,0.755999982,1.003700018,1.227800012,1.427700043,1.606600046,1.768100023,0.162,0.546199977,1.016199946,1.479699969,1.903399944,2.279700041,2.611200094,2.903599977,3.163199902,3.395499945,0.043299999,0.0473,0.083700001,0.155200005,0.249300003,0.354600012,0.463699996,0.57190001,0.677100003,0.778299987
16 05 2011,0.421499997,1.411200047,2.404700041,3.225899935,3.865799904,4.360799789,4.751100063,5.068500042,5.335199833,5.566299915,0.031300001,0.062199999,0.228599995,0.471399993,0.73180002,0.979200006,1.203099966,1.402899981,1.581699967,1.743100047,0.1505,0.525200009,0.989799976,1.450199962,1.872099996,2.24729991,2.578200102,2.870300055,3.129699945,3.362099886,0.036499999,0.035799999,0.069200002,0.138500005,0.231199995,0.335500002,0.443800002,0.551400006,0.656099975,0.756900012
17 05 2011,0.407099992,1.385800004,2.373699903,3.192300081,3.831099987,4.325900078,4.716400146,5.034200191,5.301599979,5.533400059,0.0218,0.047200002,0.210299999,0.451000005,0.709999979,0.956399977,1.1796,1.378900051,1.557399988,1.718700051,0.145600006,0.512499988,0.971800029,1.428599954,1.84800005,2.221400023,2.551000118,2.842200041,3.101000071,3.332900047,0.031199999,0.026900001,0.057700001,0.125,0.216199994,0.319299996,0.426499993,0.533399999,0.637399971,0.737600029
18 05 2011,0.447100013,1.433099985,2.419300079,3.234200001,3.869400024,4.361400127,4.749800205,5.065899849,5.331999779,5.562799931,0.0359,0.068000004,0.233199999,0.474000007,0.7324,0.978299975,1.201099992,1.400200009,1.578600049,1.739799976,0.172199994,0.548200011,1.011199951,1.469099998,1.888399959,2.261199951,2.589999914,2.880399942,3.138400078,3.369499922,0.039000001,0.039799999,0.073600002,0.142700002,0.234899998,0.33860001,0.446200013,0.553200006,0.657400012,0.757700026
19 05 2011,0.440200001,1.425400019,2.413899899,3.23119998,3.868400097,4.361700058,4.750800133,5.067500114,5.333899975,5.564799786,0.033,0.0638,0.229200006,0.470800012,0.730300009,0.976999998,1.200399995,1.399999976,1.578699946,1.740200043,0.169499993,0.542999983,1.005599976,1.463799953,1.883700013,2.2572999,2.586800098,2.87770009,3.136199951,3.367799997,0.037500001,0.037099998,0.070500001,0.139500007,0.231700003,0.335700005,0.443500012,0.550899982,0.655300021,0.755900025
20 05 2011,0.423799992,1.404299974,2.39350009,3.212800026,3.851999998,4.346899986,4.737199783,5.054699898,5.321800232,5.553100109,0.0255,0.052700002,0.217099994,0.458900005,0.718900025,0.966199994,1.190099955,1.390100002,1.569000006,1.730700016,0.161500007,0.529200017,0.989400029,1.446799994,1.866700053,2.240499973,2.570300102,2.861700058,3.120599985,3.352499962,0.033399999,0.030300001,0.061999999,0.130099997,0.221900001,0.325599998,0.433400005,0.540799975,0.645299971,0.745800018
23 05 2011,0.415600002,1.386199951,2.370300055,3.187200069,3.825400114,4.319900036,4.710400105,5.02820015,5.295700073,5.527599812,0.0177,0.040399998,0.202000007,0.442099988,0.700999975,0.947600007,1.171000004,1.370700002,1.549499989,1.711099982,0.161699995,0.522499979,0.977900028,1.432100058,1.849599957,2.221899986,2.550499916,2.84100008,3.099299908,3.330699921,0.029100001,0.0231,0.0526,0.119099997,0.209600002,0.312299997,0.41929999,0.526000023,0.629999995,0.730099976
24 05 2011,0.42050001,1.385200024,2.364300013,3.177700043,3.813600063,4.306900024,4.696700096,5.014200211,5.281700134,5.513700008,0.015799999,0.036800001,0.196700007,0.435200006,0.692799985,0.938399971,1.161200047,1.360399961,1.538900018,1.700399995,0.168799996,0.52700001,0.979700029,1.431499958,1.847000003,2.217600107,2.54489994,2.834399939,3.091799974,3.322599888,0.028100001,0.021199999,0.049800001,0.115500003,0.205200002,0.307200015,0.413599998,0.519699991,0.623199999,0.72299999
25 05 2011,0.417400002,1.380200028,2.358700037,3.172100067,3.808000088,4.301499844,4.691400051,5.009200096,5.27670002,5.50880003,0.0138,0.033799998,0.193200007,0.431400001,0.68900001,0.934599996,1.157400012,1.356600046,1.535099983,1.696499944,0.167999998,0.524500012,0.976300001,1.42750001,1.842700005,2.213099957,2.540299892,2.829699993,3.087100029,3.317899942,0.027000001,0.019400001,0.047499999,0.112800002,0.202299997,0.304199994,0.410400003,0.516499996,0.619899988,0.719600022
26 05 2011,0.367700011,1.314900041,2.291699886,3.107599974,3.746999979,4.243599892,4.636099815,4.955900192,5.225299835,5.458899975,-0.0079,0.0012,0.156299993,0.393400013,0.650900006,0.896799982,1.119799972,1.319100022,1.497699976,1.659199953,0.140200004,0.48089999,0.925000012,1.372499943,1.78610003,2.155999899,2.483299971,2.773000002,3.030900002,3.262300014,0.0151,-0.0005,0.022600001,0.084700003,0.172199994,0.272700012,0.378100008,0.483500004,0.586499989,0.685800016
27 05 2011,0.353899986,1.297000051,2.275599957,3.094599962,3.736700058,4.235199928,4.629099846,4.949800014,5.21969986,5.453700066,-0.0149,-0.0091,0.145500004,0.383300006,0.641900003,0.888800025,1.112699986,1.312700033,1.491799951,1.653699994,0.135399997,0.470200002,0.912100017,1.359200001,1.773200035,2.143699884,2.471600056,2.762000084,3.020499945,3.252300024,0.0113,-0.0069,0.0147,0.076200001,0.163499996,0.264099985,0.369599998,0.475199997,0.578400016,0.677999973
30 05 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31 05 2011,0.334699988,1.26880002,2.247200012,3.068500042,3.713099957,4.213699818,4.609099865,4.931000233,5.20179987,5.436500072,-0.0263,-0.0263,0.126499996,0.364399999,0.62379998,0.871599972,1.096199989,1.296800017,1.476300001,1.638599992,0.130099997,0.4551,0.892400026,1.337599993,1.751000047,2.121400118,2.449599981,2.74029994,2.999200106,3.231400013,0.0052,-0.0173,0.0017,0.0616,0.148100004,0.248300001,0.353700012,0.459300011,0.5625,0.662100017
1 06 2011,0.291900009,1.201200008,2.168600082,2.985399961,3.628700018,4.129700184,4.526199818,4.849599838,5.122000217,5.358399868,-0.050299998,-0.0634,0.082000002,0.315400004,0.57190001,0.817700028,1.041000009,1.24059999,1.419399977,1.581200004,0.110299997,0.416799992,0.842299998,1.279700041,1.687899947,2.054800034,2.380599976,2.66960001,2.927400112,3.158900023,-0.008,-0.039500002,-0.026900001,0.0285,0.111500002,0.209000006,0.31220001,0.416000009,0.517700016,0.616100013
2 06 2011,0.319499999,1.234799981,2.201699972,3.016299963,3.657299995,4.156400204,4.551499844,4.873700142,5.145199776,5.38079977,-0.039900001,-0.048099998,0.098999999,0.332700014,0.588999987,0.834500015,1.057500005,1.256999969,1.435799956,1.597499967,0.127900004,0.441399992,0.869899988,1.308400035,1.716799974,2.083499908,2.408900023,2.69749999,2.954699993,3.185800076,-0.0023,-0.030099999,-0.0151,0.0416,0.125499994,0.223399997,0.326900005,0.430999994,0.532899976,0.631399989
3 06 2011,0.297600001,1.204900026,2.168900013,2.982899904,3.624300003,4.123899937,4.51970005,4.842700005,5.114999771,5.351299763,-0.0495,-0.062700003,0.081799999,0.314099997,0.569500029,0.814499974,1.037099957,1.236299992,1.414800048,1.576400042,0.114799999,0.421499997,0.846099973,1.282299995,1.689200044,2.055099964,2.379899979,2.668200016,2.925299883,3.156399965,-0.0076,-0.038899999,-0.0263,0.0287,0.111299999,0.208399996,0.311100006,0.414600015,0.515999973,0.614000022
6 06 2011,0.292199999,1.197199941,2.161600113,2.976599932,3.618799925,4.11920023,4.515500069,4.838900089,5.111299992,5.347799778,-0.0526,-0.067299999,0.076800004,0.309300005,0.565100014,0.810400009,1.033300042,1.23269999,1.411399961,1.573099971,0.113300003,0.417299986,0.840799987,1.276600003,1.683500051,2.049400091,2.374500036,2.662899971,2.920200109,3.151400089,-0.0093,-0.0418,-0.029899999,0.024800001,0.107299998,0.204300001,0.307099998,0.41049999,0.512000024,0.610099971
7 06 2011,0.28490001,1.191300035,2.16050005,2.979899883,3.625499964,4.128099918,4.525700092,4.849699974,5.122499943,5.359099865,-0.055199999,-0.070600003,0.074600004,0.308999985,0.566699982,0.813600004,1.037700057,1.238000035,1.417400002,1.579599977,0.110699996,0.412400007,0.836300015,1.273499966,1.682000041,2.049499989,2.37590003,2.665499926,2.923799992,3.155699968,-0.0106,-0.044,-0.032299999,0.022700001,0.105700001,0.203400001,0.306899995,0.411000013,0.513000011,0.611699998
8 06 2011,0.249200001,1.142500043,2.1098001,2.930999994,3.578999996,4.083899975,4.483500004,4.809100151,5.083199978,5.320899963,-0.072099999,-0.096100003,0.045699999,0.279100001,0.53670001,0.783900023,1.008200049,1.208699942,1.388200045,1.550500035,0.092699997,0.381599993,0.799000025,1.23300004,1.640100002,2.007100105,2.333300114,2.623100042,2.881599903,3.113899946,-0.0199,-0.059500001,-0.051800001,0.0007,0.082099997,0.1787,0.281500012,0.385100007,0.486799985,0.585099995
9 06 2011,0.280400008,1.183200002,2.15260005,2.973200083,3.619999886,4.123400211,4.521699905,4.846199989,5.119299889,5.356100082,-0.059300002,-0.076800004,0.067900002,0.302599996,0.560800016,0.808300018,1.032899976,1.23360002,1.413300037,1.575799942,0.112000003,0.40959999,0.831700027,1.268300056,1.676599979,2.044199944,2.370699883,2.66050005,2.918900013,3.15109992,-0.0128,-0.047699999,-0.036899999,0.0175,0.100400001,0.197999999,0.301499993,0.405699998,0.5079,0.606700003
10 06 2011,0.273900002,1.173400044,2.141200066,2.961100101,3.607599974,4.111100197,4.509500027,4.83409977,5.10739994,5.344500065,-0.0625,-0.081900001,0.061799999,0.2958,0.553499997,0.800700009,1.025099993,1.225499988,1.405099988,1.567399979,0.108499996,0.403699994,0.824199975,1.259699941,1.667299986,2.034399986,2.360500097,2.650099993,2.908299923,3.140399933,-0.0146,-0.050700001,-0.040800001,0.013,0.095299996,0.192499995,0.295700014,0.399699986,0.501600027,0.600199997
13 06 2011,0.277700007,1.179800034,2.149600029,2.970900059,3.618200064,4.122099876,4.520699978,4.845300198,5.118500233,5.355400085,-0.060699999,-0.078900002,0.065800004,0.300599992,0.559099972,0.806900024,1.031700015,1.232499957,1.412299991,1.574800014,0.111199997,0.407700002,0.829299986,1.265799999,1.674200058,2.042000055,2.368599892,2.658600092,2.917099953,3.149399996,-0.0135,-0.048999999,-0.0385,0.015900001,0.0986,0.1963,0.299899995,0.404199988,0.506399989,0.605199993
14 06 2011,0.333000004,1.262500048,2.243999958,3.069499969,3.717499971,4.220600128,4.617599964,4.940299988,5.211599827,5.446400166,-0.032299999,-0.035300002,0.117799997,0.357600003,0.619199991,0.869099975,1.095499992,1.297399998,1.478000045,1.641100049,0.139699996,0.457300007,0.892199993,1.337200046,1.751199961,2.122600079,2.451699972,2.743200064,3.002799988,3.235699892,0.0021,-0.022700001,-0.0049,0.054699998,0.141499996,0.242200002,0.348199993,0.45449999,0.558399975,0.658599973
15 06 2011,0.264800012,1.170699954,2.147399902,2.974600077,3.626199961,4.132800102,4.532899857,4.858399868,5.132100105,5.368999958,-0.062899999,-0.081299998,0.064999998,0.302300006,0.563000023,0.8125,1.038699985,1.240499973,1.421000004,1.583999991,0.1017,0.397100002,0.8204,1.259299994,1.670300007,2.040199995,2.368799925,2.660300016,2.920099974,3.153399944,-0.0146,-0.050799999,-0.0403,0.0146,0.098200001,0.196799994,0.301200002,0.406199992,0.50910002,0.60860002
16 06 2011,0.240500003,1.127200007,2.093300104,2.915100098,3.564100027,4.069900036,4.470300198,4.796500206,5.071100235,5.30919981,-0.079000004,-0.106700003,0.033799998,0.266900003,0.524800003,0.772300005,0.997099996,1.197900057,1.377599955,1.540099978,0.092699997,0.375200003,0.789300025,1.221699953,1.628000021,1.994600058,2.32069993,2.610399961,2.868999958,3.101300001,-0.023499999,-0.065800004,-0.059799999,-0.0084,0.072499998,0.168799996,0.271299988,0.374799997,0.476399988,0.574800014
